"days","Cat_1","Cat_2","StartTime","total_StartTime","average_duration","std_duration","proportion_StartTime","Activity","Var_1","Var_2"
"Thursday","(25,44]","HS_>3",12,37349.7868230385,5,0,0.027867666520964,"Work travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",13,50819.1588357555,10,0,0.0379175222075745,"Work travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",14,262635.169479071,10,0,0.195959065426446,"Work travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",16,64174.1771360467,10.1338610306615,4.99820790823432,0.0478820555565123,"Work travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",17,62276.8087562472,35.7429306720477,27.3081202859747,0.0464663786872923,"Work travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",18,189811.662075995,17.7042259543884,11.5434203437304,0.141623515164508,"Work travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",19,168667.371562574,7.21440498402395,4.1521633744088,0.125847199234187,"Work travel","CohAge","HH_SIZE2"
"Thursday","(25,44]","HS_>3",22,131317.584739536,5,0,0.0979795327132231,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",6,36700.9828641154,45,0,0.161645152689087,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",7,16528.9886933214,5,0,0.0727999822517161,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",8,15066.8076569808,10,0,0.0663599782400124,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",14,36700.9828641154,90,0,0.161645152689087,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",16,57803.5367193132,18.3333333333333,15.4560311931188,0.25458886356143,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",17,35796.8342664258,21.9261663909862,7.47801573151865,0.157662936772193,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_1",18,28448.4702737637,3,0,0.125297933796475,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",5,60393.5419759066,6,0,0.0934290757220354,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",6,139632.991684008,27.7478695130632,14.8299667092293,0.216012853800561,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",8,84855.4855660055,18.3806717748551,13.7961011906461,0.131271810312752,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",9,56742.4279370742,15,0,0.0877807862055844,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",10,56742.4279370742,15,0,0.0877807862055844,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",13,70425.9813211044,2,0,0.108949303623773,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",15,33428.1215127802,20,0,0.0517134513704942,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",16,59334.1052568791,45,0,0.0917901224464648,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_2",17,84855.4855660055,18.3806717748551,13.7961011906461,0.131271810312752,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",5,133733.198923027,40,0,0.365982095579268,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",7,48971.3657789121,45,0,0.134017904420732,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",16,48971.3657789121,75,0,0.134017904420732,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_3",17,133733.198923027,40,0,0.365982095579268,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",5,109565.224922962,21.0006343160152,5.99973573752679,0.408217533398249,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",8,62563.4299098187,45,0,0.233098495044189,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",19,33707.030824228,15,1.77635691179021e-15,0.125585476513374,"Work travel","CohAge","HH_SIZE2"
"Thursday","(44,64]","HS_>3",20,62563.4299098187,35,0,0.233098495044189,"Work travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",6,16397.431690511,15,0,0.333333333333333,"Work travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",15,16397.431690511,15,0,0.333333333333333,"Work travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_1",17,16397.431690511,15,0,0.333333333333333,"Work travel","CohAge","HH_SIZE2"
"Thursday","(64,85]","HS_2",12,39878.083600206,15,0,1,"Work travel","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_1",8,44797.8958096813,5,0,0.333333333333333,"Work travel","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_1",9,44797.8958096813,5,0,0.333333333333333,"Work travel","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_1",17,44797.8958096813,5,0,0.333333333333333,"Work travel","CohAge","HH_SIZE2"
"Friday","(14,25]","HS_>3",7,82021.4048226648,45,0,1,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_1",8,30976.6622083929,15,1.77635691817087e-15,1,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",8,108975.467583934,28.1966232387048,4.87836901804321,0.365181434282621,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",16,108975.467583934,27.5954976516064,6.50449202405762,0.365181434282621,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",17,13101.5883861429,10,0,0.0439039808161148,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_2",18,67362.0653420824,7,0,0.225733150618643,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",7,64411.7507621484,33.8883824188094,17.9163799822387,0.178522361686875,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",11,20441.1214012088,20,0,0.0566542164262421,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",14,17892.9685550989,5,0,0.0495918053188888,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",16,26996.751537228,20,0,0.0748236740233417,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",17,83325.3006338324,31.7483760105973,14.8977578394563,0.230942790428889,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",19,101218.269188931,20.3032823121191,11.444372837181,0.280534595747777,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_3",20,46518.7822070495,15,0,0.128930556367986,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",4,28278.7354885714,45,0,0.050995984672199,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",5,50773.1320212115,35,0,0.0915608784331835,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",6,69220.480309,48.4150683909337,39.9685883563129,0.124827595430023,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",7,91593.7464356676,17.980047869097,11.4798645516935,0.165174050699342,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",12,35981.611744956,5,0,0.064886837736021,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",15,84012.0005852555,76.6515434295015,39.1190915402252,0.151501636127185,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",16,100241.958978484,30.1315485655571,28.2061544255008,0.180769660144241,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",17,67519.9736543819,12.3354838725843,2.49458106643559,0.121761015195948,"Work travel","CohAge","HH_SIZE2"
"Friday","(25,44]","HS_>3",18,26907.0294677912,30,3.55271386016952e-15,0.0485223415618576,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",4,77991.2089173681,16,14.0000002465761,0.591592841376122,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",8,14845.7637997473,45,0,0.112610737935816,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_1",15,38995.6044586841,30,0,0.295796420688061,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",5,57135.8021484341,20,0,0.148996308334089,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",13,198384.428839135,16.4304039558118,2.25963810663675,0.517338453588297,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",17,70815.227241272,15,0,0.184668929743525,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_2",19,57135.8021484341,20,0,0.148996308334089,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",7,80905.9049045659,57,0,0.5,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_3",16,80905.9049045659,60,0,0.5,"Work travel","CohAge","HH_SIZE2"
"Friday","(44,64]","HS_>3",6,36456.1986425934,20,0,1,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_1",7,21737.1348422802,10,0,0.5,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_1",15,21737.1348422802,10,0,0.5,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",6,35621.7962083297,25,0,0.124796037597197,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",8,24700.9390153984,7,0,0.0865363244465168,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",10,60322.735223728,14.6767631472741,6.3925918340158,0.211332362043714,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",12,35417.8770077005,60,7.10542763317379e-15,0.12408163487366,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",14,64688.3873183736,5,0,0.226626820519456,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_2",15,64688.3873183736,15,1.77635687712032e-15,0.226626820519456,"Work travel","CohAge","HH_SIZE2"
"Friday","(64,85]","HS_>3",7,38838.5429667363,15,0,1,"Work travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_1",0,11135.1713341401,20,3.55271411706067e-15,0.5,"Work travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_1",15,11135.1713341401,20,3.55271411706067e-15,0.5,"Work travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_2",9,6741.20734988462,35,0,0.135508266106933,"Work travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_2",14,43006.3655735632,21.5674905935387,3.63564024883027,0.864491733893067,"Work travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_>3",4,66548.5750048077,50,0,0.377063416124731,"Work travel","CohAge","HH_SIZE2"
"Saturday","(14,25]","HS_>3",17,109943.155985063,38.2914913390488,26.8832409900429,0.622936583875269,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_1",15,12036.1765289478,15,0,1,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",7,39791.2957400137,15,0,0.116663404902484,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",8,4494.9827895,15,0,0.013178761521802,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",9,34811.1583938654,10,0,0.102062227210765,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",10,35539.5959382527,10,0,0.104197920522747,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",12,44299.9304857088,2,1.00000003100742,0.129882192356181,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",14,39791.2957400137,15,0,0.116663404902484,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",15,56583.8580232857,30,0,0.165897224926936,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",16,40635.3425727143,15,0,0.119138051067399,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",20,4494.9827895,15,0,0.013178761521802,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_2",22,40635.3425727143,15,0,0.119138051067399,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",9,18140.2270168297,5,0,0.326337256250066,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",14,11379.9496457637,35,0,0.204721889104092,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",15,14687.23513875,10,0,0.26421896554175,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_3",17,11379.9496457637,35,0,0.204721889104092,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",6,22966.5725482967,20,0,0.0645525894826993,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",7,73113.2128777995,7.49041253116223,0.49990808138263,0.205500720960291,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",8,50624.8632916126,35.7324356208324,8.19385046827469,0.142292282002854,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",10,22129.9898950082,10,0,0.062201190445141,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",12,10802.2431641758,20,0,0.0303620737052927,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",14,12975.2588672692,20,0,0.0364698109536899,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",15,90055.4560837006,22.7452818164141,15.5841026426945,0.253120611489742,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",17,35855.6357888049,30,0,0.1007801287218,"Work travel","CohAge","HH_SIZE2"
"Saturday","(25,44]","HS_>3",23,37257.5770889945,12,1.77635690489165e-15,0.10472059223849,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_1",10,7609.28074275824,30,3.55271432013609e-15,0.211882049471011,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_1",13,10347.1265172143,10,1.77635707521945e-15,0.288117950528989,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_1",15,10347.1265172143,15,0,0.288117950528989,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_1",16,7609.28074275824,30,3.55271432013609e-15,0.211882049471011,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",5,25566.651363761,30,0,0.077979858155158,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",7,85152.2647083104,35.5500874177503,6.46956966844886,0.259719641382387,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",8,26922.4685498049,7.70412017088324,1.97799280230263,0.0821151839100941,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",11,39586.3841519121,10,0,0.12074090490463,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",12,11469.7804264231,10,0,0.0349835353092446,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",13,27134.8507778462,23.2299313485213,10.8003624892731,0.0827629627600378,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",17,30905.3762467637,4.5,1.5000000666693,0.094263297201699,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",19,33492.2134150192,33.7012537177439,28.4148649178344,0.10215330956902,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_2",22,47632.2554143956,30,0,0.14528130680773,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_3",7,28933.3491687995,8,0,0.229262843514072,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_3",9,47828.9236458352,15,0,0.378988100315959,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_3",16,19775.7509328242,6.5,5.50000038203079,0.156699622467988,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_3",18,19775.7509328242,17.5,2.50000017365036,0.156699622467988,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_3",22,9887.87546641209,20,0,0.0783498112339938,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",8,19659.8046482335,30,0,0.175886674390687,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",9,21619.2400277363,15,0,0.193416786146663,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",11,9557.51318368407,12,0,0.0855064045346138,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",16,21619.2400277363,15,0,0.193416786146663,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",18,19659.8046482335,5,0,0.175886674390687,"Work travel","CohAge","HH_SIZE2"
"Saturday","(44,64]","HS_>3",23,19659.8046482335,30,0,0.175886674390687,"Work travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_1",9,4815.04787249451,30,0,0.2,"Work travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_1",10,4815.04787249451,45,0,0.2,"Work travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_1",12,4815.04787249451,35,0,0.2,"Work travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_1",14,4815.04787249451,35,0,0.2,"Work travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_1",16,4815.04787249451,25,0,0.2,"Work travel","CohAge","HH_SIZE2"
"Saturday","(64,85]","HS_2",18,11252.9390351786,20,0,1,"Work travel","CohAge","HH_SIZE2"
"Tuesday","(25,44]","Male",15,33882.0941196484,5,0,0.257750267630191,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(25,44]","Male",17,97571.0928398352,30,0,0.74224973236981,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(25,44]","Female",8,27274.1766594038,45,0,1,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(44,64]","Male",20,102803.777030409,15,0,1,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(44,64]","Female",11,73773.154487,25,5.00000009309799,0.245223410781623,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(44,64]","Female",12,73773.154487,35,25.0000004654899,0.245223410781623,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(44,64]","Female",13,36886.5772435,60,0,0.122611705390812,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(44,64]","Female",17,102723.419845445,12.5,2.50000003343022,0.341454659988704,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(44,64]","Female",22,13684.2794743654,60,0,0.0454868130572371,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(64,85]","Male",9,48759.0032956511,240,0,0.76481160615799,"Non-essential shopping","CohAge","SEX2"
"Tuesday","(64,85]","Male",10,14993.9561299918,10,0,0.23518839384201,"Non-essential shopping","CohAge","SEX2"
"Thursday","(14,25]","Male",15,45963.9490332747,60,0,0.5,"Non-essential shopping","CohAge","SEX2"
"Thursday","(14,25]","Male",17,45963.9490332747,30,0,0.5,"Non-essential shopping","CohAge","SEX2"
"Thursday","(25,44]","Male",8,95762.136721717,40,0,0.430541580213549,"Non-essential shopping","CohAge","SEX2"
"Thursday","(25,44]","Male",15,95762.136721717,35,0,0.430541580213549,"Non-essential shopping","CohAge","SEX2"
"Thursday","(25,44]","Male",18,15449.1157132033,20,0,0.0694584197864508,"Non-essential shopping","CohAge","SEX2"
"Thursday","(25,44]","Male",19,15449.1157132033,30,0,0.0694584197864508,"Non-essential shopping","CohAge","SEX2"
"Thursday","(25,44]","Female",8,24648.3998431786,120,0.0000000000000142108555071563,0.410680427968654,"Non-essential shopping","CohAge","SEX2"
"Thursday","(25,44]","Female",13,35370.0431225522,1,0,0.589319572031346,"Non-essential shopping","CohAge","SEX2"
"Thursday","(44,64]","Male",13,55952.5570509039,30,3.55271376601906e-15,0.18647363550384,"Non-essential shopping","CohAge","SEX2"
"Thursday","(44,64]","Male",14,75858.1940987335,15,1.7763568715662e-15,0.252813347269859,"Non-essential shopping","CohAge","SEX2"
"Thursday","(44,64]","Male",17,16528.9886933214,3,0,0.0550863226865826,"Non-essential shopping","CohAge","SEX2"
"Thursday","(44,64]","Male",18,75858.1940987335,30,3.5527137431324e-15,0.252813347269859,"Non-essential shopping","CohAge","SEX2"
"Thursday","(44,64]","Male",20,75858.1940987335,60,7.10542748626479e-15,0.252813347269859,"Non-essential shopping","CohAge","SEX2"
"Thursday","(44,64]","Female",9,15066.8076569808,60,0,0.285558836393957,"Non-essential shopping","CohAge","SEX2"
"Thursday","(44,64]","Female",16,37695.7257923242,60,0,0.714441163606043,"Non-essential shopping","CohAge","SEX2"
"Thursday","(64,85]","Male",10,45290.3625090192,30,0,0.333333333333333,"Non-essential shopping","CohAge","SEX2"
"Thursday","(64,85]","Male",11,45290.3625090192,30,0,0.333333333333333,"Non-essential shopping","CohAge","SEX2"
"Thursday","(64,85]","Male",12,45290.3625090192,60,0,0.333333333333333,"Non-essential shopping","CohAge","SEX2"
"Thursday","(64,85]","Female",9,32216.9002001071,103,0,0.398569950832208,"Non-essential shopping","CohAge","SEX2"
"Thursday","(64,85]","Female",13,32216.9002001071,300,0,0.398569950832208,"Non-essential shopping","CohAge","SEX2"
"Thursday","(64,85]","Female",17,16397.431690511,30,0,0.202860098335585,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(14,25]","Male",13,119474.313634368,90,0,1,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(14,25]","Female",16,106205.478515047,40,0,0.5,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(14,25]","Female",17,106205.478515047,5,0,0.5,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(25,44]","Male",7,57139.3085525302,15,1.77635688210379e-15,0.517519559860949,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(25,44]","Male",8,53270.6411078901,15,0,0.482480440139051,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(25,44]","Female",8,49588.9653351346,90,0,0.217847373874264,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(25,44]","Female",10,72207.6840723077,35.6026405522757,13.9143963652112,0.317212796080453,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(25,44]","Female",15,39545.6450712857,5,0,0.173726450405278,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(25,44]","Female",18,22618.7187371731,20,0,0.0993654222061897,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(25,44]","Female",20,43670.6742964588,10,0,0.191847957433815,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(44,64]","Male",10,23916.5789122115,5,0,0.156956468624802,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(44,64]","Male",16,64230.2841075082,15,0,0.421521765687599,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(44,64]","Male",18,64230.2841075082,60,0,0.421521765687599,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(44,64]","Female",9,53177.449446033,10,0,0.25,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(44,64]","Female",12,53177.449446033,15,0,0.25,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(44,64]","Female",16,53177.449446033,15,0,0.25,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(44,64]","Female",18,53177.449446033,15,0,0.25,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(64,85]","Male",12,81835.611900239,90,0,0.597856163155109,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(64,85]","Male",16,55046.1615824698,15,0,0.402143836844891,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(64,85]","Female",8,29753.475557783,10,0,0.267100831392142,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(64,85]","Female",9,38940.9660585522,2,0,0.349578132116123,"Non-essential shopping","CohAge","SEX2"
"Wednesday","(64,85]","Female",10,42699.7289023654,5,0,0.383321036491735,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Male",10,20163.2730974011,20,0,0.138853783345625,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Male",11,68008.4258879231,60,7.10542750111561e-15,0.468338011805029,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Male",12,12149.4199817335,60,0,0.0836666210773127,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Male",13,13608.5049293874,20,0,0.0937145663799284,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Male",15,18095.5682704011,25,0,0.124614595259244,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Male",17,13187.0779749918,45,0,0.0908124221328619,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",9,37003.1516564258,10,0,0.173661904701859,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",11,22900.7960248077,60,0,0.107477219610461,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",12,43341.2523792802,84.2580338328342,81.4503622243364,0.203407658629605,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",13,53480.973767706,53.7589715043381,12.1770450357703,0.250995046477267,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",14,9025.57773990385,60,0,0.0423585276167742,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",15,27199.073354022,60,7.10542771644423e-15,0.127649745314728,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",16,5823.83109297802,60,0,0.0273322015826951,"Non-essential shopping","CohAge","SEX2"
"Sunday","(25,44]","Female",19,14301.1577043709,40,0,0.0671176960666111,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Male",9,44925.4619683489,280,0,0.470507075791278,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Male",10,11910.8055708901,10,0,0.124742585917674,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Male",11,17177.9367305467,15,0,0.179905568581829,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Male",18,21468.8698004505,7.78767471875385,6.46085118504268,0.224844769709219,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",10,46186.9920211319,64.1941219789647,50.3766030448868,0.257216696737799,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",11,7139.39964928571,90,0,0.039759523496141,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",12,32473.6544577885,71.6051894222094,44.8717665295205,0.18084672253208,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",13,13435.7336980824,180,0,0.0748239902370849,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",14,32461.7257179615,15.9040437168596,24.7611016674443,0.180780291034374,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",16,12040.8287684753,80,0,0.0670557242696311,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",17,12040.8287684753,10,0,0.0670557242696311,"Non-essential shopping","CohAge","SEX2"
"Sunday","(44,64]","Female",19,23785.3543350769,15,0,0.132461327423258,"Non-essential shopping","CohAge","SEX2"
"Sunday","(64,85]","Male",11,12751.634986717,3,0,0.447697199364752,"Non-essential shopping","CohAge","SEX2"
"Sunday","(64,85]","Male",13,15731.0872746923,60,0,0.552302800635248,"Non-essential shopping","CohAge","SEX2"
"Sunday","(64,85]","Female",11,15905.8361018599,10,0,0.458134373342716,"Non-essential shopping","CohAge","SEX2"
"Sunday","(64,85]","Female",12,6269.36501759341,170,0,0.180575959364755,"Non-essential shopping","CohAge","SEX2"
"Sunday","(64,85]","Female",17,12543.5124880962,10,0,0.361289667292529,"Non-essential shopping","CohAge","SEX2"
